Title,Note,URL,Comment
លតឆាសៀមរាប១៩៩១,"Specialize in Khmer short noodle dish, multiple locations. This is the original",https://www.google.com/maps/place/%E1%9E%9B%E1%9E%8F%E1%9E%86%E1%9E%B6%E1%9E%9F%E1%9F%80%E1%9E%98%E1%9E%9A%E1%9E%B6%E1%9E%94%E1%9F%A1%E1%9F%A9%E1%9F%A9%E1%9F%A1/data=!4m2!3m1!1s0x311017aafcfcf619:0x3344f750f4aa3bbd,
Sambo Khmer & Thai Restaurant,,https://www.google.com/maps/place/Sambo+Khmer+%26+Thai+Restaurant/data=!4m2!3m1!1s0x3110170d7b8e2a7b:0xc2c9ae6ca57e9e88,
Old Market,Check out the insane selection of the morning wet market ,https://www.google.com/maps/place/Old+Market/data=!4m2!3m1!1s0x311017653f769b4d:0x4e0df6332e93a41d,
Je Nan Restaurant Wat Damnak,Khmer Breakfast,https://www.google.com/maps/place/Je+Nan+Restaurant+Wat+Damnak/data=!4m2!3m1!1s0x3110170319fa525b:0x99e356b0823cc239,
Tevy’s Place,Really delicious Khmer cooking,https://www.google.com/maps/place/Tevy%E2%80%99s+Place/data=!4m2!3m1!1s0x3110177a8e05473d:0x8b297a00363d1d19,
theCOMMONS,"Really aesthetic third space, lots of outdoor seating to work or hang out with friends. It’s an open plaza",https://www.google.com/maps/place/theCOMMONS/data=!4m2!3m1!1s0x30e29e5308ac9299:0x9f57d66e4104958d,
Gokfayuen,"Noodles from diff regions of China, specializing in Hong Kong noodles. Decently affordable ",https://www.google.com/maps/place/Gokfayuen/data=!4m2!3m1!1s0x30e29e53473e7ab1:0xb24989192af5e5d2,
Pier 21,"Great food court in Terminal 21. The ground floor food court has street food that's exactly the same price as outside, which is super unique. Most malls charge a premium",https://www.google.com/maps/place/Pier+21/data=!4m2!3m1!1s0x30e29ee39e563b0b:0x33ce8f75edc2c9c5,
The Office Thonglor,Yuppie place to work,https://www.google.com/maps/place/The+Office+Thonglor/data=!4m2!3m1!1s0x30e29ffffc8411ab:0x9b869a1252421e05,
KIF,"Great place to work, so many seats and chargers",https://www.google.com/maps/place/KIF/data=!4m2!3m1!1s0x30e29fc47ba501e1:0xe4f5d59ac109bf5d,
Zaew Thonglor - Since 19784,"Various noodles and soups, some hard to find. Their minced pork soup is pretty soothing",https://www.google.com/maps/place/Zaew+Thonglor+-+Since+19784/data=!4m2!3m1!1s0x30e29fa8d167b9cb:0x3bfb0408c9fe1ae7,
Balkan Restaurant,"Cafeteria style, workers lunch. Get a different angle of Turkish homestyle cooking ",https://www.google.com/maps/place/Balkan+Restaurant/data=!4m2!3m1!1s0x14cab99549e8c953:0x89b802705427aef6,
Golden Shish Döner & Cağ Kebap,Specialize in horizontal kebab,https://www.google.com/maps/place/Golden+Shish+D%C3%B6ner+%26+Ca%C4%9F+Kebap/data=!4m2!3m1!1s0x14cab9def23aeba7:0x3dded08045d69257,
Sokak Lezzeti Tarihi Balık Dürümcü Mehmet Usta,"Grilled fish wrap, a popular street food",https://www.google.com/maps/place/Sokak+Lezzeti+Tarihi+Bal%C4%B1k+D%C3%BCr%C3%BCmc%C3%BC+Mehmet+Usta/data=!4m2!3m1!1s0x14cab9dda9f1b0fb:0xf35f3649e59f506d,
Sayla Manti,"Turkish dumplings, like tiny wontons stuffed with meat",https://www.google.com/maps/place/Sayla+Manti/data=!4m2!3m1!1s0x14cab867a8bd08f5:0x2d1b71cbc4adf4d8,
Namlı Gurme,"Deli style restaurant, great for sandwiches. Apparently good breakfast too",https://www.google.com/maps/place/Naml%C4%B1+Gurme/data=!4m2!3m1!1s0x14cab9dd4bf78723:0xf1e6af05f421bb08,
Anadolu Nargile Çorlulu Ali Paşa Medresesi,Peak Turkish hookah bar vibes,https://www.google.com/maps/place/Anadolu+Nargile+%C3%87orlulu+Ali+Pa%C5%9Fa+Medresesi/data=!4m2!3m1!1s0x14cab9911d3d8327:0x8cfbcd673ee5fb37,
Borsam Taşfırın Bahariye,"Lahmacun, Turkish ""pizza"", more like meat on flatbread, very delicious and made to order. A good snack",https://www.google.com/maps/place/Borsam+Ta%C5%9Ff%C4%B1r%C4%B1n+Bahariye/data=!4m2!3m1!1s0x14cacf7309948121:0x487c1330925a7567,
Popstel LIQUOR,"Bar with outdoor patio, vibey dj. Everyone there is so cool",https://www.google.com/maps/place/Popstel+LIQUOR/data=!4m2!3m1!1s0x14cab74794224915:0xed4c4ae3b21406e7,
Tomtom Kebap,"Flame grilled kebab, really solid",https://www.google.com/maps/place/Tomtom+Kebap/data=!4m2!3m1!1s0x14cab9eae5fd45f9:0x400841e9e80099c7,
Pudding Shop Lale Restaurant,"Has a lot of history and lore as a stopping place for hippies traveling to the east in the 60s and 70s. The food is very meh but the pudding is still good.

Go there to catch the vibe of young hippies traveling and discovering the east",https://www.google.com/maps/place/Pudding+Shop+Lale+Restaurant/data=!4m2!3m1!1s0x40887625cffec2df:0x39e6a93fa7e2860a,
Lades Menemen,"It has a greasy spoon diner sort of vibe, love the local vibe. Specialty is menemen ",https://www.google.com/maps/place/Lades+Menemen/data=!4m2!3m1!1s0x14cab76410b66163:0xe4209e430f1f2b10,
Meşale Restaurant & Cafe,They have live music and spinning dervish performances every night,https://www.google.com/maps/place/Me%C5%9Fale+Restaurant+%26+Cafe/data=!4m2!3m1!1s0x14cab990ae979125:0x80ae94be0b8e228a,
Karaköy Güllüoğlu - Nadir Güllü,"Baklava and Turkish delights, very popular as gifts too ",https://www.google.com/maps/place/Karak%C3%B6y+G%C3%BCll%C3%BCo%C4%9Flu+-+Nadir+G%C3%BCll%C3%BC/data=!4m2!3m1!1s0x14cab9e8144a79f5:0xf03e0f395d361ad8,
Karaköy Muhallebicisi,,https://www.google.com/maps/place/Karak%C3%B6y+Muhallebicisi/data=!4m2!3m1!1s0x14cab9e819a45085:0x457dfe06f608d823,
KURUFASÜLYECİ ALİ BABA,"Idk why the ratings are low, it’s pretty good. Speciality is beans and rice",https://www.google.com/maps/place/KURUFAS%C3%9CLYEC%C4%B0+AL%C4%B0+BABA/data=!4m2!3m1!1s0x14cab98d6c19adb1:0xcd28ba25f7557037,
Angelo's,"Really quality place. Dishes are a bit more expensive than most places but the quality absolutely matches. Genuinely a family run restaurant, they got the while family working there. They do a few small variations of classic Roman dishes. Great service too",https://www.google.com/maps/place/Angelo's/data=!4m2!3m1!1s0x132f613cc994fecf:0xb62ba6121832d608,
Pinsa & Gusto,Suuuper delicious Roman pizza. Get their fritters too. Hella locals only,https://www.google.com/maps/place/Pinsa+%26+Gusto/data=!4m2!3m1!1s0x132f60757edf6145:0x3502173ca06a81e3,
POMPI,Tiramisu,https://www.google.com/maps/place/POMPI/data=!4m2!3m1!1s0x132f6060c6db7ec9:0xc20db8249bb25101,
Vecchia Osteria Del Gelsomino,"Support local place off the Main Street, you’ll be one of the only tourists there",https://www.google.com/maps/place/Vecchia+Osteria+Del+Gelsomino/data=!4m2!3m1!1s0x132f6071ffcf9a55:0xb2298edf116e4e4a,
Pinsa 'mpò - pinseria romana a roma prati vaticano,"Roman style pizza , ingredients are fresh and they really pile it on",https://www.google.com/maps/place/Pinsa+'mp%C3%B2+-+pinseria+romana+a+roma+prati+vaticano/data=!4m2!3m1!1s0x132f6060df79db2b:0x2519ccbff23c3cfc,
Bono Bottega Nostrana- San Pietro,,https://www.google.com/maps/place/Bono+Bottega+Nostrana-+San+Pietro/data=!4m2!3m1!1s0x132f61bf389f8847:0xa16f9a59c0a210b7,
Saporizzo,Really delicious Italian sandwich shop very generous sizes. They shave the meat fresh for every order.,https://www.google.com/maps/place/Saporizzo/data=!4m2!3m1!1s0x132f615936c7a9d9:0x37e7e44fa5f05164,
Ristorante pizzeria Buona Forchetta,,https://www.google.com/maps/place/Ristorante+pizzeria+Buona+Forchetta/data=!4m2!3m1!1s0x132f606de59b2503:0x5fa03c4031af41bb,
La Casa del Caffè Tazza d'Oro,,https://www.google.com/maps/place/La+Casa+del+Caff%C3%A8+Tazza+d'Oro/data=!4m2!3m1!1s0x132f6051ee328ec5:0x197728ebbbd1244c,
hostaria del roody,Hidden gem restaurant off the main streets of Trevastere,https://www.google.com/maps/place/hostaria+del+roody/data=!4m2!3m1!1s0x132f6122ab9afadd:0x51d7faa5699d890d,
Gelateria La Romana,,https://www.google.com/maps/place/Gelateria+La+Romana/data=!4m2!3m1!1s0x132f60587684735b:0xc455ac916bb9137f,
Ristorante Tre Scalini,"Reviews make it seem tourist trap-y which may be true, but what’s also true is they’re known for this one flavor of chocolate gelato that’s incredibly rich and decadent called Il Tartufo",https://www.google.com/maps/place/Ristorante+Tre+Scalini/data=!4m2!3m1!1s0x132f604ffde6ac8b:0xcbd10202f66e5d8c,
Antica Osteria Rugantino,,https://www.google.com/maps/place/Antica+Osteria+Rugantino/data=!4m2!3m1!1s0x132f60481df319cd:0xf264600ca17bcc55,
Mox Caffè,,https://www.google.com/maps/place/Mox+Caff%C3%A8/data=!4m2!3m1!1s0x132f606e4c172095:0x81f163b67d6b3935,
Ristorante La Canonica Roma,,https://www.google.com/maps/place/Ristorante+La+Canonica+Roma/data=!4m2!3m1!1s0x132f604780690f89:0xf65e778bec265988,
Gelateria Fassi - Gelato artigianale a Roma dal 1880,"Authentic gelato that’s been family run since 1800s. They do it super traditional, and you get the option of adding panna on top, which is like an unsweetened whipped cream. Prices start at just €2",https://www.google.com/maps/place/Gelateria+Fassi+-+Gelato+artigianale+a+Roma+dal+1880/data=!4m2!3m1!1s0x132f6159f51ca185:0xcb9b2f929a2b66fb,
Osteria Antichi Sapori,"Just a really solid neighborhood trattoria, serves all your Roman favorites and everything is homemade. Locals only here",https://www.google.com/maps/place/Osteria+Antichi+Sapori/data=!4m2!3m1!1s0x1325f01cf064378b:0xafa421b5f11ecdef,
Caffè Antica Roma,Hella local espresso bar,https://www.google.com/maps/place/Caff%C3%A8+Antica+Roma/data=!4m2!3m1!1s0x132f61b7f4a58291:0x5bbb609748461c99,
12 × 12,Lounge-y bar with techno dj. Talkable,https://www.google.com/maps/place/12+%C3%97+12/data=!4m2!3m1!1s0x30e29e52732369d3:0xacdddb603055898e,
NANA Coffee Roasters Ari,"Coffee shop with a house dj playing. Great vibes, good drinks, nice garden you can sit at",https://www.google.com/maps/place/NANA+Coffee+Roasters+Ari/data=!4m2!3m1!1s0x30e29d5b73dc4c97:0x4a388f8b9e07b1e8,
Ongtong Khaosoi Ari Branch,,https://www.google.com/maps/place/Ongtong+Khaosoi+Ari+Branch/data=!4m2!3m1!1s0x30e29c1d97b7694f:0x166492c07fae387f,
Chez Diplomate,Local Thai menswear shop ,https://www.google.com/maps/place/Chez+Diplomate/data=!4m2!3m1!1s0x30e29d9d1abd50ef:0xb720fd7f0c6219c4,
Siam Paragon Food Hall,"Crazy extensive and fancy food court, honestly overwhelming. Think Harrod's food court x1000",https://www.google.com/maps/place/Siam+Paragon+Food+Hall/data=!4m2!3m1!1s0x30e29ecde283a48f:0xff2b0c5e9904d498,
ICONSIAM,Go for the food court - they have a whole recreated night market on the ground floor,https://www.google.com/maps/place/ICONSIAM/data=!4m2!3m1!1s0x30e299cd81f01815:0x1660bd86761a92f4,
Here Hai,"Crab omelette and crab fried rice, Michelin rated. Huge line.

They have other dishes too that are also solid. Really good at wok hei. They had a stir fried cabbage with cracklings dish that I thought was possibly even better than their fried rice. lol",https://www.google.com/maps/place/Here+Hai/data=!4m2!3m1!1s0x30e29f33560d4b4d:0x26248887c4796190,
DONKI Mall Thong Lor,"Japanese supermarket and mall, related to Don Quixote",https://www.google.com/maps/place/DONKI+Mall+Thong+Lor/data=!4m2!3m1!1s0x30e29fb29f7759cf:0x359e5744a0b268be,
Uncle Jeff Kitchen (Malaysian Cuisine) 简记茶室,Okay Nasi lemak.. I’ve had better in Malaysia obviously,https://www.google.com/maps/place/Uncle+Jeff+Kitchen+(Malaysian+Cuisine)+%E7%AE%80%E8%AE%B0%E8%8C%B6%E5%AE%A4/data=!4m2!3m1!1s0x30e29e4eba357769:0x7313b2b7bad3a538,
ลุงปิ่นเกาเหลาเลือดหมูสุขุมวิท 95/1,Hawker stall selling noodles. Good portions and clean ,https://www.google.com/maps/place/%E0%B8%A5%E0%B8%B8%E0%B8%87%E0%B8%9B%E0%B8%B4%E0%B9%88%E0%B8%99%E0%B9%80%E0%B8%81%E0%B8%B2%E0%B9%80%E0%B8%AB%E0%B8%A5%E0%B8%B2%E0%B9%80%E0%B8%A5%E0%B8%B7%E0%B8%AD%E0%B8%94%E0%B8%AB%E0%B8%A1%E0%B8%B9%E0%B8%AA%E0%B8%B8%E0%B8%82%E0%B8%B8%E0%B8%A1%E0%B8%A7%E0%B8%B4%E0%B8%97+95%2F1/data=!4m2!3m1!1s0x30e29f696d0f83bf:0xf1e51ccd09df700f,
Mae Varee Mango Sticky Rice,,https://www.google.com/maps/place/Mae+Varee+Mango+Sticky+Rice/data=!4m2!3m1!1s0x30e29fa8d88eba6d:0x2e02b0e0a4659c21,
House Samyan,"Movie theater that only shows indie and classics, especially international films",https://www.google.com/maps/place/House+Samyan/data=!4m2!3m1!1s0x30e2997370405011:0x1ff46f381f8812f,
Hong Sieng Kong,"Cafe and gallery by the river. They tastefully renovated a set of old shophouses and it still keeps that old Thai-Chinese vibe

They have live music playing sometimes",https://www.google.com/maps/place/Hong+Sieng+Kong/data=!4m2!3m1!1s0x30e299a0160ccde7:0x2b7dafd1bfe99787,
Rung Rueang Pork Tung Noodle,"Michelin-recommended Tom Yum, good stuff. Get it soupy or dry. They don't play with the meats, they'll give you intestine and kidney and shit like that

There's like 3 locations on the same block so lines aren't too bad",https://www.google.com/maps/place/Rung+Rueang+Pork+Tung+Noodle/data=!4m2!3m1!1s0x30e29f013f990233:0xcfa088d942a40c92,
Phed Mark,Pad kra pao,https://www.google.com/maps/place/Phed+Mark/data=!4m2!3m1!1s0x30e29f4fd8465ed7:0xa0cb0b9d6b462219,
Allso Bar (Open Laaaaate),,https://www.google.com/maps/place/Allso+Bar+(Open+Laaaaate)/data=!4m2!3m1!1s0x30e29fd61914d96b:0xab95f6eadc06c7ec,
Pak Khlong Talat (Flower Market),,https://www.google.com/maps/place/Pak+Khlong+Talat+(Flower+Market)/data=!4m2!3m1!1s0x30e2991c9e26e52f:0x72829d36513e06bb,
White Flower Factory - ครัวดอกไม้ขาว,,https://www.google.com/maps/place/White+Flower+Factory+-+%E0%B8%84%E0%B8%A3%E0%B8%B1%E0%B8%A7%E0%B8%94%E0%B8%AD%E0%B8%81%E0%B9%84%E0%B8%A1%E0%B9%89%E0%B8%82%E0%B8%B2%E0%B8%A7/data=!4m2!3m1!1s0x30e29ed276d17ef7:0x17370b0404b31b3d,
Krua Jiang Mai,"Great northern Thai cuisine, lots of variations on classic dishes. Khao soi was good",https://www.google.com/maps/place/Krua+Jiang+Mai/data=!4m2!3m1!1s0x30e29e53193abb87:0xd05b003a59a3979,
Korean Town,Huge plaza with Korean restaurants galore,https://www.google.com/maps/place/Korean+Town/data=!4m2!3m1!1s0x30e29ee3fca10317:0x8e7b2afc15d8fe26,
Jobang Nak Ji,"Specializes in octopus. Hella Korean, with MBC blasting and ajummas playing cards im the ground floor",https://www.google.com/maps/place/Jobang+Nak+Ji/data=!4m2!3m1!1s0x30e29ee3e32e9a83:0x3aed6579e3619396,
Nanase Ramen Thonglor,They do all sorts of ramen dishes both wet and dry,https://www.google.com/maps/place/Nanase+Ramen+Thonglor/data=!4m2!3m1!1s0x30e29fa8d15a22dd:0xe19e6089d43a05d5,
Seiryu Ramen - Thong Lo,There’s an okonomiyaki place upstairs.. not the worst and it has a Japanese back alley izakaya  shop vibe,https://www.google.com/maps/place/Seiryu+Ramen+-+Thong+Lo/data=!4m2!3m1!1s0x30e29fb4aed5e815:0x9cddb5aa071b99ee,
Ice kitchen,,https://www.google.com/maps/place/Ice+kitchen/data=!4m2!3m1!1s0x30e29f0055f1337b:0x4a282548e5f5896,
Wallflowers Cafe,"A flower shop, cafe, and bar in a v cute alleyway. All owned by the same group",https://www.google.com/maps/place/Wallflowers+Cafe/data=!4m2!3m1!1s0x30e2991753e9d7db:0x7f9efe6c46bf5bc0,
Heng Yod Phak,Known for their gravy noodles,https://www.google.com/maps/place/Heng+Yod+Phak/data=!4m2!3m1!1s0x30e29926aea15d1f:0x2e79b3c2f60c3973,
The Toast Lady,"She’s the Toast Lady, she makes toast over charcoal",https://www.google.com/maps/place/The+Toast+Lady/data=!4m2!3m1!1s0x30e2998ad4795321:0x35d785000a4ec5a2,
บะหมี่คนแซ่ลี ทองหล่อ - Bamee Kon Sae Lee (Thong Lo),,https://www.google.com/maps/place/%E0%B8%9A%E0%B8%B0%E0%B8%AB%E0%B8%A1%E0%B8%B5%E0%B9%88%E0%B8%84%E0%B8%99%E0%B9%81%E0%B8%8B%E0%B9%88%E0%B8%A5%E0%B8%B5+%E0%B8%97%E0%B8%AD%E0%B8%87%E0%B8%AB%E0%B8%A5%E0%B9%88%E0%B8%AD+-+Bamee+Kon+Sae+Lee+(Thong+Lo)/data=!4m2!3m1!1s0x30e29fa8d0d04c5d:0x34c533bf505feaa6,
Food Street Soi 38,,https://www.google.com/maps/place/Food+Street+Soi+38/data=!4m2!3m1!1s0x30e29fa8dd0f2bd5:0x81ff4f3eefb116cb,
Jok Prince,,https://www.google.com/maps/place/Jok+Prince/data=!4m2!3m1!1s0x30e298c5ae4db7f9:0xa7904c168b6f6d83,
Bang Chak Market,,https://www.google.com/maps/place/Bang+Chak+Market/data=!4m2!3m1!1s0x30e29f5b28a18071:0x9da62781f63a090a,
Heng Heng Hainanese Chicken Rice,"Best chicken rice in Bangkok, better then go ang 

It’s hella street, served from a street card with sidewalk seating in front of other restaurants. 

It’s in the details: bowl of soup often has a rack of chicken in it, with a ginger piece. They serve you liver pieces on top of pork blood. Chicken has major pieces of lean meat, not just cheap fatty pieces with lots of skin. Sauce is not too spicy, with heavy emphasis on doubanjiang. Locals line up for it",https://www.google.com/maps/place/Heng+Heng+Hainanese+Chicken+Rice/data=!4m2!3m1!1s0x30e29f0183f26635:0x7d1b1b5f173fc4aa,
ร้านลาบ 89 รสแซ่บ,,https://www.google.com/maps/place/%E0%B8%A3%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%A5%E0%B8%B2%E0%B8%9A+89+%E0%B8%A3%E0%B8%AA%E0%B9%81%E0%B8%8B%E0%B9%88%E0%B8%9A/data=!4m2!3m1!1s0x30e29fee906c8d1f:0x2abaa53ce188ed10,
Chatuchak Weekend Market,"Traditional market with street food and lots of unique small local brands and vintage shops. With the typical touristy stores too ofc, but wander around the back alleys and you'll find some really unique brands",https://www.google.com/maps/place/Chatuchak+Weekend+Market/data=!4m2!3m1!1s0x30e29c14e883f8dd:0x91f191d784b87d4b,
Go-Ang Pratu Nam Chicken Rice (Siam Paragon),"Go-Ang outpost in the food court of a mall. Much more comfortable to eat there, idk if there's much of a diff from eating at the original one",https://www.google.com/maps/place/Go-Ang+Pratu+Nam+Chicken+Rice+(Siam+Paragon)/data=!4m2!3m1!1s0x30e29ff2917286e5:0x571d8093177550ff,
Red Building Vintage Chatuchak,"Huge mall of vintage and antique shops, pretty good selection",https://www.google.com/maps/place/Red+Building+Vintage+Chatuchak/data=!4m2!3m1!1s0x30e29d38a00ea5fd:0xb6e9134fe0b1d2af,
168​ Thai​ Restaurant - Chatuchak Market จตุจักร,Great Thai home cooking ,https://www.google.com/maps/place/168%E2%80%8B+Thai%E2%80%8B+Restaurant+-+Chatuchak+Market+%E0%B8%88%E0%B8%95%E0%B8%B8%E0%B8%88%E0%B8%B1%E0%B8%81%E0%B8%A3/data=!4m2!3m1!1s0x30e29d130db4b961:0x3d812b9cb8810ca1,
Baan Somtum Sukhumvit,Super great restaurant for Isaan food,https://www.google.com/maps/place/Baan+Somtum+Sukhumvit/data=!4m2!3m1!1s0x30e29fa444bf2de3:0xeddab8460627a204,
ลูกไก่ทอง,Really delicious Thai-Chinese royal cooking. Known for their Thai ice teas. Michelin rated,https://www.google.com/maps/place/%E0%B8%A5%E0%B8%B9%E0%B8%81%E0%B9%84%E0%B8%81%E0%B9%88%E0%B8%97%E0%B8%AD%E0%B8%87/data=!4m2!3m1!1s0x30e29f019236f8ed:0xd700f3a51499822d,
Jarunee,Cafeteria style restaurant serving down to earth Thai staples,https://www.google.com/maps/place/Jarunee/data=!4m2!3m1!1s0x30e29fe80af70d17:0xc1ce70fc6423afc1,
Cafe de las Horas,"Vibey interior, like a flapper 1920s style",https://www.google.com/maps/place/Cafe+de+las+Horas/data=!4m2!3m1!1s0xd604f52c6f59eb9:0xb198c93b2ae09ee3,
Mercat Central de València,,https://www.google.com/maps/place/Mercat+Central+de+Val%C3%A8ncia/data=!4m2!3m1!1s0xd604f4ea7d4e61b:0x1243035689245d8d,
Jávea Local Market,,https://www.google.com/maps/place/J%C3%A1vea+Local+Market/data=!4m2!3m1!1s0x129e0f97582fdbd9:0xb206938a0f15be1a,
Café Triskel,,https://www.google.com/maps/place/Caf%C3%A9+Triskel/data=!4m2!3m1!1s0x129e0f90af8c86f9:0xe413942fa5de99ac,
Barket i Mercat,,https://www.google.com/maps/place/Barket+i+Mercat/data=!4m2!3m1!1s0x129e0f8b70686b1d:0x565f568f45586178,
Cafetería - L'Encant,,https://www.google.com/maps/place/Cafeter%C3%ADa+-+L'Encant/data=!4m2!3m1!1s0x129e0f900a3a07c1:0x744cafe2bae35e46,
Restaurant Cajita Azul,Drink long enough and drink with the owner Tangi,https://www.google.com/maps/place/Restaurant+Cajita+Azul/data=!4m2!3m1!1s0x129e0f9a7a5a7cdd:0xc6c58d85c106b406,
La Parrilla Del Celler,"Eclectic menu, friendly atmosphere ",https://www.google.com/maps/place/La+Parrilla+Del+Celler/data=!4m2!3m1!1s0x129e0f90a8757de5:0x1e737f6483048198,
Miramar Restaurante,,https://www.google.com/maps/place/Miramar+Restaurante/data=!4m2!3m1!1s0x129e0fb6a0fb5bef:0xa04962fd0c11d595,
Tescafes,Small lil Moroccan cafe with nice pastries. Friendly owner and cute earnest atmosphere,https://www.google.com/maps/place/Tescafes/data=!4m2!3m1!1s0x129e0f9dfdeacc93:0x64b58ea7f88d0fcf,
Isabor,,https://www.google.com/maps/place/Isabor/data=!4m2!3m1!1s0x129e0fd38f512517:0xeb0f0f27e35d0bd3,
Dulces Tentaciones Lounge Café Bar,Affordable and delicious local cafe and tapas. Good for breakfast but honestly any meal seems good,https://www.google.com/maps/place/Dulces+Tentaciones+Lounge+Caf%C3%A9+Bar/data=!4m2!3m1!1s0x129e0f9af4b4147d:0x741cb6caade2a71d,
Tasca La Rebotica,,https://www.google.com/maps/place/Tasca+La+Rebotica/data=!4m2!3m1!1s0x129e0f90a0a9d18f:0x14d8a5977643b1d3,
Ottolenghi Islington,"Famous Isaraeli restaurant, deli vibes so a focus on cold foods. Good for lunch. Their “salads” (basically, sides) are incredible",https://www.google.com/maps/place/Ottolenghi+Islington/data=!4m2!3m1!1s0x48761b66f3a05861:0x33e90049b2e0ac8b,
Jolene Bakery & Restaurant,"Unexpectedly great pasta. Small plates to share, pair with wine",https://www.google.com/maps/place/Jolene+Bakery+%26+Restaurant/data=!4m2!3m1!1s0x48761d1b4e662873:0x2b2748b5dcf20b57,
Double Standard,"Incredible interior design, like a jazz lounge mixed with mid century modern mixed with space age mixed with Scandinavian design. Great vibes for working. Lots of people on laptops with cocktails or beers in hand. Vibey music. Open late. Come at night for vibes",https://www.google.com/maps/place/Double+Standard/data=!4m2!3m1!1s0x48761bfbfb56e331:0x7efc21fae2e280f9,
The Library Lounge,"Adjacent to the Double Standard, basically an extension. Also super vibey ",https://www.google.com/maps/place/The+Library+Lounge/data=!4m2!3m1!1s0x48761b4daa622ecd:0x5354e3436d689719,
Harrods Food Halls,,https://www.google.com/maps/place/Harrods+Food+Halls/data=!4m2!3m1!1s0x487605d36adb9d69:0x4e64ba334bf9cf10,
Hawksmoor Knightsbridge,"Sunday roast, book ahead",https://www.google.com/maps/place/Hawksmoor+Knightsbridge/data=!4m2!3m1!1s0x48760540e4715c7d:0x38b309225977e95,
Dishoom Shoreditch,,https://www.google.com/maps/place/Dishoom+Shoreditch/data=!4m2!3m1!1s0x48761cba02358bc5:0xe77da8b93c776df8,
Cheeky Scone,Spring’s rec,https://www.google.com/maps/place/Cheeky+Scone/data=!4m2!3m1!1s0x48760fa7c9fc0977:0x9ab7ed64f364f82b,
E Pellicci,"English breakfast. Super locals place, even though it’s become a tourist destination. Could be a long line",https://www.google.com/maps/place/E+Pellicci/data=!4m2!3m1!1s0x48761cc5ebe9ec3d:0x9e5d80938bd1e5ef,
Lina Stores Italian Restaurant & Deli King's Cross,,https://www.google.com/maps/place/Lina+Stores+Italian+Restaurant+%26+Deli+King's+Cross/data=!4m2!3m1!1s0x48761b86ef5a87fb:0x42e856aa2ca66099,
Mikkeller Brewpub London,,https://www.google.com/maps/place/Mikkeller+Brewpub+London/data=!4m2!3m1!1s0x48761baf8621ae05:0xa2bd1993548cc9e6,
Tabac,Outdoor patio ,https://www.google.com/maps/place/Tabac/data=!4m2!3m1!1s0x48761b56e3794955:0x228c94440e27125e,
The Hoop and Grapes,,https://www.google.com/maps/place/The+Hoop+and+Grapes/data=!4m2!3m1!1s0x4876034b397428a9:0x95b223669cf43c23,
The Mayflower Pub,,https://www.google.com/maps/place/The+Mayflower+Pub/data=!4m2!3m1!1s0x48760324328c71a3:0xcb470bee32fa422c,
Gamnamuzip,Good authentic Korean restaurant in London,https://www.google.com/maps/place/Gamnamuzip/data=!4m2!3m1!1s0x48761bec5981889b:0x41deb19bd77a4d25,
Muscleworks Gym,,https://www.google.com/maps/place/Muscleworks+Gym/data=!4m2!3m1!1s0x48761cc5ecbf2cb5:0xd6fa9da0f50d0fcb,
SENZO,Nice spacious coffee shop to work out of. Strong coffee. You could also see a part of the London Wall inside the building,https://www.google.com/maps/place/SENZO/data=!4m2!3m1!1s0x487603865e74852d:0x47b9fe8c34724c69,
Little Lucca,,https://www.google.com/maps/place/Little+Lucca/data=!4m2!3m1!1s0x808f77b48241d575:0xae4eb810a145c954,
Dad's Luncheonette,Sandwiches by 3 Michelin star chef of Saison,https://www.google.com/maps/place/Dad's+Luncheonette/data=!4m2!3m1!1s0x808f74b2ff7ccf77:0x3e89dcb08d53985f,
San Gregorio General Store,,https://www.google.com/maps/place/San+Gregorio+General+Store/data=!4m2!3m1!1s0x808f0876e81466cf:0x1250dbd502d34779,
Terzo,,https://www.google.com/maps/place/Terzo/data=!4m2!3m1!1s0x808580d05a67c02b:0x465c4f5d0fc403f9,
Khan Toke Thai House,"Traditional Thai interior, you sit on cushions on the ground",https://www.google.com/maps/place/Khan+Toke+Thai+House/data=!4m2!3m1!1s0x8085872d6ffab961:0xb7bbcfb64818410f,
Kowloon Tong Dessert Cafe,Hong Kong style cafe with large desert menu,https://www.google.com/maps/place/Kowloon+Tong+Dessert+Cafe/data=!4m2!3m1!1s0x8085873e9bfb7053:0x3f6bd9dfac625e61,
Panchita's Pupusería & Restaurant,,https://www.google.com/maps/place/Panchita's+Pupuser%C3%ADa+%26+Restaurant/data=!4m2!3m1!1s0x808f7e2251f715f7:0x542a4fc2580e66c,
Four Barrel Coffee,Can work here. They also do affogatos. Bring your own mug for a discount,https://www.google.com/maps/place/Four+Barrel+Coffee/data=!4m2!3m1!1s0x808f7e218f9bf6ff:0xd739722d19b32b9b,
ABV,Prev entry on worlds 50 best bars,https://www.google.com/maps/place/ABV/data=!4m2!3m1!1s0x808f7e220ceb321f:0x289a2c0b0b0cf195,
Yamo,"Noodles, gritty, hole in the wall",https://www.google.com/maps/place/Yamo/data=!4m2!3m1!1s0x808f7e3cb785da59:0xfe0840361e8eba99,
