Title,Note,URL,Comment
Andytown Coffee Roasters,,https://www.google.com/maps/place/Andytown+Coffee+Roasters/data=!4m2!3m1!1s0x808587f1d2686b21:0x8af83bb35c2a4ad6,
Mama's Luncheonette,,https://www.google.com/maps/place/Mama's+Luncheonette/data=!4m2!3m1!1s0x808581ca5f3ee78d:0x547abf71546b0c8,
Sweet Glory on Inner Sunset,Desert shop,https://www.google.com/maps/place/Sweet+Glory+on+Inner+Sunset/data=!4m2!3m1!1s0x8085873036125c33:0x9ff2d6936e98e8b6,
The Center SF,"Tea bar, third space",https://www.google.com/maps/place/The+Center+SF/data=!4m2!3m1!1s0x808580a46b37a939:0x70e518cd801d4aa7,
Big Baba Eats,Chopped cheese,https://www.google.com/maps/place/Big+Baba+Eats/data=!4m2!3m1!1s0x808f7dae21b5b525:0xd8c78fc2eef12a0d,
Upcider,,https://www.google.com/maps/place/Upcider/data=!4m2!3m1!1s0x8085809441046453:0xd59c2f49a9553ad0,
Mr. Tipple's Jazz Club,,https://www.google.com/maps/place/Mr.+Tipple's+Jazz+Club/data=!4m2!3m1!1s0x8085809ea7ae3f8d:0xfd07c446f2b087ca,
Stable Cafe,,https://www.google.com/maps/place/Stable+Cafe/data=!4m2!3m1!1s0x808f7e3ad9e32f0d:0x853feb5942aa54c7,
Arsicault Bakery,Croissants,https://www.google.com/maps/place/Arsicault+Bakery/data=!4m2!3m1!1s0x80858739f45d4f27:0x2f0b49df0ee8b492,
Bauhaus Warehouse,Sister bar to Bar with Shapes for a Name,https://www.google.com/maps/place/Bauhaus+Warehouse/data=!4m2!3m1!1s0x48761d0059f95fad:0xe2b95f145f8bb3ee,
A Bar with Shapes for a Name,,https://www.google.com/maps/place/A+Bar+with+Shapes+for+a+Name/data=!4m2!3m1!1s0x48761d62f3361eaf:0x4008bf508ccde14d,
Rosario's Tacos,"Birria, surf and turf tacos",https://www.google.com/maps/place/Rosario's+Tacos/data=!4m2!3m1!1s0x808e336a56e0bf09:0xe1f6643f91c9a91f,
Still O.G. & Alter Ego Cocktail Club,"burger, cocktails, live dj",https://www.google.com/maps/place/Still+O.G.+%26+Alter+Ego+Cocktail+Club/data=!4m2!3m1!1s0x808fccbca5280ea5:0xd5213324885c7d4c,
La Ciccia,,https://www.google.com/maps/place/La+Ciccia/data=!4m2!3m1!1s0x808f7e686375d373:0xfb3a341511914d68,
SinBala,Tian’s rec,https://www.google.com/maps/place/SinBala/data=!4m2!3m1!1s0x80c2dbbab3da0891:0xe2cd338a6d857ebc,
Cafecito Organico Silver Lake,,https://www.google.com/maps/place/Cafecito+Organico+Silver+Lake/data=!4m2!3m1!1s0x80c2c742510c5819:0xeb0bec6c17fea43c,
Sun Nong Dan,,https://www.google.com/maps/place/Sun+Nong+Dan/data=!4m2!3m1!1s0x80c2b926234724bd:0x3e9d47f1fe6bf53f,
Natalee Thai,,https://www.google.com/maps/place/Natalee+Thai/data=!4m2!3m1!1s0x80c2b95b6dcabaf5:0x447a04753bb77781,
Tayēr + Elementary,Worlds 50 Best Bars top 10,https://www.google.com/maps/place/Tay%C4%93r+%2B+Elementary/data=!4m2!3m1!1s0x48761d1f3e98bd3f:0x42807f9a780e031c,
Galinette,,https://www.google.com/maps/place/Galinette/data=!4m2!3m1!1s0x808f7dedf03fe71b:0x17fd64f3e7cec6c1,
Korean Spring BBQ,"Mom and pop run, charcoal bbq. Open till midnight most days",https://www.google.com/maps/place/Korean+Spring+BBQ/data=!4m2!3m1!1s0x808fca6e9c79395f:0x4c63d1d6822c94d8,
Friends & Family,Alex Groh,https://www.google.com/maps/place/Friends+%26+Family/data=!4m2!3m1!1s0x808f8166edf72075:0x71e7d96636ebed31,
Pagan Idol,"Casey Feldman. 3 distinct areas, very big space ",https://www.google.com/maps/place/Pagan+Idol/data=!4m2!3m1!1s0x80858089854340cb:0xc980e99fe4e370f4,
Jeong Yuk Jeom Korean BBQ LA,Fancy Korean bbq,https://www.google.com/maps/place/Jeong+Yuk+Jeom+Korean+BBQ+LA/data=!4m2!3m1!1s0x80c2b98ca4585609:0x50d0cad5b7bbdf9c,
Fikscue Craft BBQ,American BBQ with Indonesian additions,https://www.google.com/maps/place/Fikscue+Craft+BBQ/data=!4m2!3m1!1s0x808f87605b3c5617:0x775ca0a05a2714e3,
Wooga Korean BBQ,,https://www.google.com/maps/place/Wooga+Korean+BBQ/data=!4m2!3m1!1s0x808fb500354ba339:0x1e756889cfda36bf,
El Mora,Tomahawk steak,https://www.google.com/maps/place/El+Mora/data=!4m2!3m1!1s0x4786c1ba15698003:0xae1e52004af1efb2,
L'Entrecôte de Paris,,https://www.google.com/maps/place/L'Entrec%C3%B4te+de+Paris/data=!4m2!3m1!1s0x47e66fc47e425811:0x4dfebe67c8ccb344,
BUBU,8:30-9:30 happy hour,https://www.google.com/maps/place/BUBU/data=!4m2!3m1!1s0x80858100115a112f:0x9229539a7f8a46ed,
Che Fico,,https://www.google.com/maps/place/Che+Fico/data=!4m2!3m1!1s0x808580b04c6f5f6b:0x1b696f519a355c,
Fish Cheeks,,https://www.google.com/maps/place/Fish+Cheeks/data=!4m2!3m1!1s0x89c259853cdfce81:0x9fddf144feac940,
Local's Fitness,,https://www.google.com/maps/place/Local's+Fitness/data=!4m2!3m1!1s0x808587f030f36bef:0xcc899ade91b49005,
Hotpot Champ,Hot pot open till 2am on Fri and Sat. They have a late night menu,https://www.google.com/maps/place/Hotpot+Champ/data=!4m2!3m1!1s0x8085812db1b693f5:0x521cf47c2ebcf6be,
Troya Restaurant,,https://www.google.com/maps/place/Troya+Restaurant/data=!4m2!3m1!1s0x808580c6361f4765:0x1769b09841fb8667,
Delah Coffee,"2nd location of Delah coffee, you’ve been to the first one in SoMa",https://www.google.com/maps/place/Delah+Coffee/data=!4m2!3m1!1s0x80858173c72935df:0x5c3a56f06e47ee53,
Gus's,Local grocery chain. Also they serve great sandwiches,https://www.google.com/maps/place/Gus's/data=!4m2!3m1!1s0x80858753253b1707:0x4b7232e7a1b615fd,
El Xampanyet,,https://www.google.com/maps/place/El+Xampanyet/data=!4m2!3m1!1s0x12a4a2fe8bb2db47:0x7c0703c76612adb8,
Sam Wo Restaurant,"Iconic restaurant, known for its famously rude waiter. Get their bbq pork roll with hot mustard",https://www.google.com/maps/place/Sam+Wo+Restaurant/data=!4m2!3m1!1s0x8085808b53592629:0xccfb628983ec9e4b,
Moongate Lounge,,https://www.google.com/maps/place/Moongate+Lounge/data=!4m2!3m1!1s0x808581d94c5849a5:0x1e29629075d9a713,
Cotogna,Offshoot of Quince,https://www.google.com/maps/place/Cotogna/data=!4m2!3m1!1s0x808580f5182f4603:0x355bdd340d9a7979,
Esther's Kitchen & Beer Garden,Only open for lunch,https://www.google.com/maps/place/Esther's+Kitchen+%26+Beer+Garden/data=!4m2!3m1!1s0x808fba094819a829:0xf2e5e47ae65f2638,
Kunjip Tofu,,https://www.google.com/maps/place/Kunjip+Tofu/data=!4m2!3m1!1s0x808fb10003a9a597:0xe41f61b5ba1b2f19,
Shugetsu,"Grills pork over charcoal, get the dipping ramen",https://www.google.com/maps/place/Shugetsu/data=!4m2!3m1!1s0x808f9f78843d9041:0x9947ca5041a56b26,
Manny’s,,https://www.google.com/maps/place/Manny%E2%80%99s/data=!4m2!3m1!1s0x808f7fbca72c2553:0xa26a4d14f1af0f2b,
Rick & Roxy's,,https://www.google.com/maps/place/Rick+%26+Roxy's/data=!4m2!3m1!1s0x8085816a28eb480f:0x7811fed375d34568,
Nari,Nicole rec,https://www.google.com/maps/place/Nari/data=!4m2!3m1!1s0x80858166f369ff09:0xf1e90a1ba1488942,
The Progress,Nicole’s rec. get the duck and the beans,https://www.google.com/maps/place/The+Progress/data=!4m2!3m1!1s0x808580b9a3e835f3:0xd1e4dd4d58be86b6,
Bar Iris,Nicole and Vanessa’s rec. good first date spot,https://www.google.com/maps/place/Bar+Iris/data=!4m2!3m1!1s0x8085819f15517143:0x2a857a73397a1bdd,
Left Door,Nicole’s recommendation. Go for the bar,https://www.google.com/maps/place/Left+Door/data=!4m2!3m1!1s0x8085814f2ad3f141:0x78ee1acc2c5efbcf,
15 Romolo,Classic SF bar. Get the Pimms Cup ,https://www.google.com/maps/place/15+Romolo/data=!4m2!3m1!1s0x808580f46ffba159:0xb2849a72c4319c21,
Blondie's Bar,Dancing. Cheap drinks but cash only,https://www.google.com/maps/place/Blondie's+Bar/data=!4m2!3m1!1s0x808f7e22583d8647:0x5f66042870a1ebe2,
Butter,,https://www.google.com/maps/place/Butter/data=!4m2!3m1!1s0x808f7e262f3caabd:0x1990bb2f6c360c43,
Flour + Water Pizzeria,Casual-focused pizzeria from Flour + Water,https://www.google.com/maps/place/Flour+%2B+Water+Pizzeria/data=!4m2!3m1!1s0x8085815c53ce8249:0x602e83bf3c446ff2,
Emmy's Spaghetti Shack,Has a late night menu,https://www.google.com/maps/place/Emmy's+Spaghetti+Shack/data=!4m2!3m1!1s0x808f7e432ab6737f:0x50abffedc7404ccf,
ROOH SF,,https://www.google.com/maps/place/ROOH+SF/data=!4m2!3m1!1s0x808580787b995e7f:0x48f12b30cd7c8cdd,
Pea Soup Andersen's,,https://www.google.com/maps/place/Pea+Soup+Andersen's/data=!4m2!3m1!1s0x809184cc677a8ac3:0xb19e87077ed04dbc,
Ko,"Very cheap all you can eat sushi, go alone for best chances of getting seated",https://www.google.com/maps/place/Ko/data=!4m2!3m1!1s0x808f7f0049e98fb7:0xd26ccee24fdc3143,
Embrace Luck,"Highly regional Shanghainese restaurant, pricier",https://www.google.com/maps/place/Embrace+Luck/data=!4m2!3m1!1s0x808fb72b25e143ff:0xb5e73ec3d4630d5a,
White Rabbit Bar,,https://www.google.com/maps/place/White+Rabbit+Bar/data=!4m2!3m1!1s0x808580d09cb46431:0xe43c0ef3405c5eb7,
Westwood,,https://www.google.com/maps/place/Westwood/data=!4m2!3m1!1s0x80858132cf6e1059:0x91f90d9c7c6d1619,
Jjukku Jjukku BBQ,,https://www.google.com/maps/place/Jjukku+Jjukku+BBQ/data=!4m2!3m1!1s0x80c2c77da133cdc1:0x2ffad1d008da9502,
Eight Korean BBQ,Give pork belly in 8 different flavors,https://www.google.com/maps/place/Eight+Korean+BBQ/data=!4m2!3m1!1s0x80c2b8860c42e68d:0xc6853fa6793251b4,
Shuggie’s Trash Pie + Natural Wine,Weird ass interior,https://www.google.com/maps/place/Shuggie%E2%80%99s+Trash+Pie+%2B+Natural+Wine/data=!4m2!3m1!1s0x0:0x860e81c1c17b8e4f,
Maison Benoit,French bakery. Croissants,https://www.google.com/maps/place/Maison+Benoit/data=!4m2!3m1!1s0x808f8d8a522c6987:0x3635cb41a92a0b4f,
The Grind,Breakfast and cafe. Outdoors patio,https://www.google.com/maps/place/The+Grind/data=!4m2!3m1!1s0x808580a61ca89e55:0x316a1961c1e57bee,
Burdell,High end soul food,https://www.google.com/maps/place/Burdell/data=!4m2!3m1!1s0x80857d85dc88b385:0x24f4646060356f82,
Duarte's Tavern,"Iconic local restaurant, Guy Fieri’s favorite",https://www.google.com/maps/place/Duarte's+Tavern/data=!4m2!3m1!1s0x808f073422251183:0x52c19215c8706f1d,
American Cinematheque,Tyler’s rec,https://www.google.com/maps/place/American+Cinematheque/data=!4m2!3m1!1s0x80c2bf21613f98af:0xc65ffb450e9e1374,
Maru Coffee,Tyler’s rec,https://www.google.com/maps/place/Maru+Coffee/data=!4m2!3m1!1s0x80c2c0b024e18d6f:0xd75439db53c65487,
Bar Flores,Sophia and Tyler’s rec,https://www.google.com/maps/place/Bar+Flores/data=!4m2!3m1!1s0x80c2c783d98e2895:0x68f803fc2ff1a551,
Camel,Tyler’s rec for Korean coffee,https://www.google.com/maps/place/Camel/data=!4m2!3m1!1s0x80c2c7002defff21:0x2df7613c5da54ecc,
El Atacor#1,Tyler’s rec for tacos,https://www.google.com/maps/place/El+Atacor%231/data=!4m2!3m1!1s0x80c2c71c1774aedf:0x95042dc971502278,
Lasung House 라성왕돈까스,"Tyler’s rec, tonkatsu",https://www.google.com/maps/place/Lasung+House+%EB%9D%BC%EC%84%B1%EC%99%95%EB%8F%88%EA%B9%8C%EC%8A%A4/data=!4m2!3m1!1s0x80c2b9492fce9383:0x5564b8374c138f3f,
Bouchon Bakery,Thomas Keller’s bakery,https://www.google.com/maps/place/Bouchon+Bakery/data=!4m2!3m1!1s0x80845543e475ae6f:0x108c36ec029f598,
Guelaguetza Restaurant,"A famous Oaxacan restaurant in Koreatown known for its authentic Mexican food, especially mole. It's a favorite for those looking for rich, flavorful dishes and a lively atmosphere.",https://www.google.com/maps/place/Guelaguetza+Restaurant/data=!4m2!3m1!1s0x80c2b87f94d62329:0xe605cc1bb679a2ac,
Dan Tana's,"A legendary Italian restaurant in West Hollywood, famous for its old-school vibe and hearty dishes like chicken parmigiana and spaghetti and meatballs.",https://www.google.com/maps/place/Dan+Tana's/data=!4m2!3m1!1s0x80c2bea893bee2ad:0xbd726493df77274b,
Musso & Frank Grill,"An iconic Hollywood steakhouse that opened in 1919, known for its classic American fare and as a favorite of Hollywood stars over the decades.",https://www.google.com/maps/place/Musso+%26+Frank+Grill/data=!4m2!3m1!1s0x80c2bf2359ce9d69:0x61ab1ea76555d48,
Joodooboo,Banchan focused Korean restaurant ,https://www.google.com/maps/place/Joodooboo/data=!4m2!3m1!1s0x80857f1d4794619b:0x435cb26d1b3b0b6f,
Yank Sing (Spear St.),They still use carts here,https://www.google.com/maps/place/Yank+Sing+(Spear+St.)/data=!4m2!3m1!1s0x808580645476fc13:0x428ed44ba1d270a1,
Li Po Cocktail Lounge,,https://www.google.com/maps/place/Li+Po+Cocktail+Lounge/data=!4m2!3m1!1s0x808580f4ae0a2af9:0xfaa5ec641935086c,
Rice Roll Express,Cheung fun,https://www.google.com/maps/place/Rice+Roll+Express/data=!4m2!3m1!1s0x80858100099a0845:0xb9d5b06625d829eb,
Hillstone,Chefs love this restaurant ,https://www.google.com/maps/place/Hillstone/data=!4m2!3m1!1s0x808580f9c5f7addd:0xffbd2eca83ced6e6,
Reperch,Consignment shop for corporate furniture ,https://www.google.com/maps/place/Reperch/data=!4m2!3m1!1s0x808f79ad8e583885:0xe5e9a8c252bfcb68,
Bill's Place,,https://www.google.com/maps/place/Bill's+Place/data=!4m2!3m1!1s0x808587059811077b:0x452b056907a87319,
Woods Lowside,,https://www.google.com/maps/place/Woods+Lowside/data=!4m2!3m1!1s0x80858172336a009b:0x4ff27e520a8dc903,
New Taraval Cafe,,https://www.google.com/maps/place/New+Taraval+Cafe/data=!4m2!3m1!1s0x808f7d91b34e2c85:0x7ad4c08b0b9d7d5f,
TTobongee Chicken @ Santa Clara,Actually go there for their Korean Chinese food,https://www.google.com/maps/place/TTobongee+Chicken+@+Santa+Clara/data=!4m2!3m1!1s0x808fcbf85807ffc9:0x55abf56bef85c859,
Paper Plane,Inventive cocktails and bar food. $20 prime rib on Tues (need to buy drink),https://www.google.com/maps/place/Paper+Plane/data=!4m2!3m1!1s0x808fccbca44e77d9:0x365551868350d491,
Ernest,,https://www.google.com/maps/place/Ernest/data=!4m2!3m1!1s0x808f7f0debe229d3:0xd654505f7b34859d,
Thai Nghiep Ky Mi Gia,Vietnam dry noodles ,https://www.google.com/maps/place/Thai+Nghiep+Ky+Mi+Gia/data=!4m2!3m1!1s0x808587629f24b759:0x3d3012493dd06364,
Alamo Square Seafood Grill,"French bistro. $20 pre fixe, comes with wine",https://www.google.com/maps/place/Alamo+Square+Seafood+Grill/data=!4m2!3m1!1s0x808580a4c413c6b9:0xae918ba9f2176be4,
Bar Sprezzatura,,https://www.google.com/maps/place/Bar+Sprezzatura/data=!4m2!3m1!1s0x808581ce0c2e4d53:0xa0e2269db9a593fd,
Roli Roti Gourmet Rotisserie,Rotisserie and porchetta ,https://www.google.com/maps/place/Roli+Roti+Gourmet+Rotisserie/data=!4m2!3m1!1s0x80858066669c6479:0xa9c506ca3b2ee11b,
Siam Station Cupertino,Khao soi,https://www.google.com/maps/place/Siam+Station+Cupertino/data=!4m2!3m1!1s0x808fb5669c6c0115:0xd45420ef6b528203,
Beijing Restaurant,,https://www.google.com/maps/place/Beijing+Restaurant/data=!4m2!3m1!1s0x808fb5f13fd24aa5:0x73bfda30d649042,
Roam Artisan Burgers,,https://www.google.com/maps/place/Roam+Artisan+Burgers/data=!4m2!3m1!1s0x808580c7946ca6f1:0x273f15f936496093,
WesBurger n' More,Smash burger,https://www.google.com/maps/place/WesBurger+n'+More/data=!4m2!3m1!1s0x808580afd365c28b:0x2e4935cd732bfa42,
Delfina Restaurant,,https://www.google.com/maps/place/Delfina+Restaurant/data=!4m2!3m1!1s0x808f7f3925be3a89:0xabb84c8cb11fe0c0,
Yellow Moto Pizzeria,,https://www.google.com/maps/place/Yellow+Moto+Pizzeria/data=!4m2!3m1!1s0x808f7f1b00e15e87:0xbd4e4ca0951ffa12,
Square Pie Guys,,https://www.google.com/maps/place/Square+Pie+Guys/data=!4m2!3m1!1s0x808581e810690cf1:0x1943b7127b7f9cab,
Blue Plate,,https://www.google.com/maps/place/Blue+Plate/data=!4m2!3m1!1s0x808f7e430e64dded:0xd2ec209c25b9732d,
Stonemill Matcha,,https://www.google.com/maps/place/Stonemill+Matcha/data=!4m2!3m1!1s0x808f7f8e03271a97:0x961ecd6a4feb7941,
Johnny’s Half Moon Bay,Lemon Ricotta pancakes ,https://www.google.com/maps/place/Johnny%E2%80%99s+Half+Moon+Bay/data=!4m2!3m1!1s0x808f0b4057a36785:0x2eae314e0643d7ba,
Drying Shed,"Steak milanese, old school steak house",https://www.google.com/maps/place/Drying+Shed/data=!4m2!3m1!1s0x808fcd9c7171e765:0xdc280dc5bc987da6,
The Kezar Pub,,https://www.google.com/maps/place/The+Kezar+Pub/data=!4m2!3m1!1s0x808587516885bfc9:0xa0bd63d26122a20d,
Fly,,https://www.google.com/maps/place/Fly/data=!4m2!3m1!1s0x808580b033789f63:0x2b64259b604538f1,
Cheung Hing Restaurant,Roast duck,https://www.google.com/maps/place/Cheung+Hing+Restaurant/data=!4m2!3m1!1s0x8085877efced7743:0xea8740c951a2868a,
Mini Potstickers,,https://www.google.com/maps/place/Mini+Potstickers/data=!4m2!3m1!1s0x8085817a69a747a3:0xcb95981e25776d40,
Mini Potstickers,,https://www.google.com/maps/place/Mini+Potstickers/data=!4m2!3m1!1s0x808587ee28b99845:0x316b3b78ae800333,
27 Ventisette,Where all the locals go in Nurburgring,https://www.google.com/maps/place/27+Ventisette/data=!4m2!3m1!1s0x47bfacb06b8e4e29:0x4c8412365abb7e69,
King City Grill,Cult favorite brunch ,https://www.google.com/maps/place/King+City+Grill/data=!4m2!3m1!1s0x8092f146e798d01d:0xdbe1eaa08db0313d,
Ibero Tapas,,https://www.google.com/maps/place/Ibero+Tapas/data=!4m2!3m1!1s0x479dd9e28c221e6f:0x8dbce36297093e44,
Bahngarten,Apparently Marc says there’s a club here ,https://www.google.com/maps/place/Bahngarten/data=!4m2!3m1!1s0x479ddfb4c9b7cbcd:0x2b140761c3fa992c,
Rocco's Cafe,,https://www.google.com/maps/place/Rocco's+Cafe/data=!4m2!3m1!1s0x808580820d25546d:0x3dc2114314d6d4ae,
Kilians Irish Pub,,https://www.google.com/maps/place/Kilians+Irish+Pub/data=!4m2!3m1!1s0x479e75f4b999eda3:0x2a6e96332a584658,
Mucky Duck,,https://www.google.com/maps/place/Mucky+Duck/data=!4m2!3m1!1s0x8085875c4ae8ead1:0xcfc96286391205a0,
Olive & Hay,Ashwin’s rec,https://www.google.com/maps/place/Olive+%26+Hay/data=!4m2!3m1!1s0x808509eb2804047d:0xceb15e306857b680,
Club Waziema,,https://www.google.com/maps/place/Club+Waziema/data=!4m2!3m1!1s0x808580afb5e1e8a1:0xbe500c19de168612,
Avatar's,Nar’s girlfriends family restaurant ,https://www.google.com/maps/place/Avatar's/data=!4m2!3m1!1s0x808585050d11d18d:0xe1d770086a096be,
Kiki Japanese,,https://www.google.com/maps/place/Kiki+Japanese/data=!4m2!3m1!1s0x8085875ce0124b71:0x1d60917953d659d,
Dumpling Park,,https://www.google.com/maps/place/Dumpling+Park/data=!4m2!3m1!1s0x8085878c98817463:0x7572d0be20b411c1,
Marnee Thai Restaurant,,https://www.google.com/maps/place/Marnee+Thai+Restaurant/data=!4m2!3m1!1s0x8085875cfd8b0845:0xea8787586eef930c,
Darda Seafood Restaurant,,https://www.google.com/maps/place/Darda+Seafood+Restaurant/data=!4m2!3m1!1s0x808fc926cad0a90b:0x4516bda161e9c269,
Shanghai Delight,,https://www.google.com/maps/place/Shanghai+Delight/data=!4m2!3m1!1s0x808fc926cb2c2d7b:0x99d03a61d95f60c1,
Mắm,Super authentic Hanoi Vietnamese food. You sit on plastic stools just like in Hanoi,https://www.google.com/maps/place/M%E1%BA%AFm/data=!4m2!3m1!1s0x89c2598afb66b49d:0x10972d2d28f5c8ec,
The Laundromat SF,"Bagels in the morning, pizza in the evening 

A lot of local artists work there and they play vinyls",https://www.google.com/maps/place/The+Laundromat+SF/data=!4m2!3m1!1s0x808587f9cfaf6df5:0x93e625a01c4e06ca,
Shabu Shack,AYCE shabu shabu ,https://www.google.com/maps/place/Shabu+Shack/data=!4m2!3m1!1s0x808f792252724cd5:0xd5ed20f51996e7a,
Go Duck Yourself 去你鸭的,,https://www.google.com/maps/place/Go+Duck+Yourself+%E5%8E%BB%E4%BD%A0%E9%B8%AD%E7%9A%84/data=!4m2!3m1!1s0x808f7f006a98841f:0x6512ddf73f6c38c4,
Red's Java House,Sourdough burgers,https://www.google.com/maps/place/Red's+Java+House/data=!4m2!3m1!1s0x80858076ca51db45:0x736058040eca0a6a,
Aria Korean Street Food,Korean fried chicken ,https://www.google.com/maps/place/Aria+Korean+Street+Food/data=!4m2!3m1!1s0x80858091541c151f:0x6429aca5330ad7d9,
What The Cluck Haight,Hainan chicken rice,https://www.google.com/maps/place/What+The+Cluck+Haight/data=!4m2!3m1!1s0x8085872c8ec4db33:0x283311f5551ed233,
Golden Lotus,Bun bo hue,https://www.google.com/maps/place/Golden+Lotus/data=!4m2!3m1!1s0x80858090ce24b25d:0xcc15ca0ac80a7d81,
Hai Ky Mi Gia,braised duck leg in the famous wonton noodle soup,https://www.google.com/maps/place/Hai+Ky+Mi+Gia/data=!4m2!3m1!1s0x80858090d14a95cb:0x3c861511a4f66b96,
Laguna Cafe,,https://www.google.com/maps/place/Laguna+Cafe/data=!4m2!3m1!1s0x808587522a84952f:0xcb789637836a9f3f,
Le Rivage,,https://www.google.com/maps/place/Le+Rivage/data=!4m2!3m1!1s0x89c25853f07adf3f:0x68e7fddef5c0e596,
Bourbon & Branch,,https://www.google.com/maps/place/Bourbon+%26+Branch/data=!4m2!3m1!1s0x808580902bbc9e69:0xe045cd09af8db804,
Dawn Club,Live jazz every night. Drink rec: The Hot Seven,https://www.google.com/maps/place/Dawn+Club/data=!4m2!3m1!1s0x808581ad5686d829:0x856fa86949c87de4,
William Stout Architectural Books,,https://www.google.com/maps/place/William+Stout+Architectural+Books/data=!4m2!3m1!1s0x808580f5302d84ed:0x735ae86fe932515b,
Bix,,https://www.google.com/maps/place/Bix/data=!4m2!3m1!1s0x808580f538199d0d:0xcba0a2e0fa5d9191,
Tosca Cafe,"Jony Ive: “a glorious bar with an opera jukebox, an intriguing bullet hole and meatballs to die for”",https://www.google.com/maps/place/Tosca+Cafe/data=!4m2!3m1!1s0x808580f48a4913db:0x26641a2229c22b86,
Prik Hom,"Very popular upscale Thai restaurant, first come first serve",https://www.google.com/maps/place/Prik+Hom/data=!4m2!3m1!1s0x80858720272668bf:0xa9c4f38cbc1adc1e,
Ambar Bistro,,https://www.google.com/maps/place/Ambar+Bistro/data=!4m2!3m1!1s0x479ddf72378ea017:0xb61518d725375495,
Molinari Delicatessen,,https://www.google.com/maps/place/Molinari+Delicatessen/data=!4m2!3m1!1s0x808580f3edef0f2d:0xd3b54cabd3298198,
Yokai,hi fi bar,https://www.google.com/maps/place/Yokai/data=!4m2!3m1!1s0x808581d9c40ac23d:0xd3f3e0aaa3c6a759,
Hikiniku to Come (Shibuya),,https://www.google.com/maps/place/Hikiniku+to+Come+(Shibuya)/data=!4m2!3m1!1s0x60188df8d07c62b1:0xee7a49e1f085a4f1,
Chong Qing Xiao Mian,,https://www.google.com/maps/place/Chong+Qing+Xiao+Mian/data=!4m2!3m1!1s0x808580f4c14454e7:0x9b1acb6eb23b85be,
PPQ Dungeness Island - San Francisco,,https://www.google.com/maps/place/PPQ+Dungeness+Island+-+San+Francisco/data=!4m2!3m1!1s0x80858705bc8798a3:0xc8b4e6559877c000,
Jin Pot Shabu House,All you can drink shabu shabu ,https://www.google.com/maps/place/Jin+Pot+Shabu+House/data=!4m2!3m1!1s0x80858716d2f239dd:0xaefcf18ce3439948,
KEN,,https://www.google.com/maps/place/KEN/data=!4m2!3m1!1s0x8085813f88a6a697:0x45a146eb2313ced8,
Four Kings 四大天王,,https://www.google.com/maps/place/Four+Kings+%E5%9B%9B%E5%A4%A7%E5%A4%A9%E7%8E%8B/data=!4m2!3m1!1s0x808581fd41abf70f:0x398ca38369b79917,
Lavash,,https://www.google.com/maps/place/Lavash/data=!4m2!3m1!1s0x8085875bf6e41277:0xda02067ab7e645b8,
San Francisco's Hometown Creamery,,https://www.google.com/maps/place/San+Francisco's+Hometown+Creamery/data=!4m2!3m1!1s0x8085875c52789845:0x9748a34baf003117,
um.ma,,https://www.google.com/maps/place/um.ma/data=!4m2!3m1!1s0x80858746c35b9bf3:0xe05b57ade12e7221,
Grand Hot Pot Lounge,"Same owners as wasabi bistro, unlimited drinks",https://www.google.com/maps/place/Grand+Hot+Pot+Lounge/data=!4m2!3m1!1s0x808587378e27eb3b:0xa11521ecd820c39b,
Bodega North Beach,Breakfast burritos only on Sat,https://www.google.com/maps/place/Bodega+North+Beach/data=!4m2!3m1!1s0x808580f037db7287:0x514bf4ba3445880a,
Bar 821,,https://www.google.com/maps/place/Bar+821/data=!4m2!3m1!1s0x808580b1b6793991:0x33f7ff9d575d396d,
The Garret,You enter this bar thru the Five Guys downstairs ,https://www.google.com/maps/place/The+Garret/data=!4m2!3m1!1s0x89c259937446d191:0x621cdc48d540f163,
Jongro BBQ,,https://www.google.com/maps/place/Jongro+BBQ/data=!4m2!3m1!1s0x89c259a8ef657243:0x9185d801317e2d9d,
Sage,,https://www.google.com/maps/place/Sage/data=!4m2!3m1!1s0x89c25956fb6c1891:0x7b48bcec263d797a,
Blue Note,,https://www.google.com/maps/place/Blue+Note/data=!4m2!3m1!1s0x89c25993d7d5f46d:0x921181beeb4ce349,
Lilia,,https://www.google.com/maps/place/Lilia/data=!4m2!3m1!1s0x89c2595bea837025:0x77eb07a48c30f727,
Red Hook Tavern,,https://www.google.com/maps/place/Red+Hook+Tavern/data=!4m2!3m1!1s0x89c25b9495de42bf:0xdfa3fb7f5aea4bad,
King Dumplings,,https://www.google.com/maps/place/King+Dumplings/data=!4m2!3m1!1s0x89c25b53a5ad45c1:0x24b7f9c31a2a7615,
Shu Jiao Fu Zhou,,https://www.google.com/maps/place/Shu+Jiao+Fu+Zhou/data=!4m2!3m1!1s0x89c25987a0baabdd:0x2982dbd963919b46,
Bar Jabroni,,https://www.google.com/maps/place/Bar+Jabroni/data=!4m2!3m1!1s0x808581001abe580f:0x708b94735fd44581,
Very Fresh Noodles,Shannon,https://www.google.com/maps/place/Very+Fresh+Noodles/data=!4m2!3m1!1s0x89c259bf609ef01d:0xf9b2b09c373f9058,
Cho Dang Gol,Shannon -- crab roe omelete,https://www.google.com/maps/place/Cho+Dang+Gol/data=!4m2!3m1!1s0x89c259a963364753:0xcf37071ffd9c5c2a,
